nombre_cancion,nombre_artista,duracion,oyentes,reproducciones,url
Call Your Mom (with Lizzy McAlpine),Noah Kahan,278,239130,3066050,https://www.last.fm/music/Noah+Kahan/_/Call+Your+Mom+(with+Lizzy+McAlpine)
missin something,Zach Templar,145,299848,3008154,https://www.last.fm/music/Zach+Templar/_/missin+something
THE BADDEST (BADDER) [feat. Ayesha Erotica],Joey Valence & Brae,143,272571,2205498,https://www.last.fm/music/Joey+Valence+&+Brae/_/THE+BADDEST+(BADDER)+%5Bfeat.+Ayesha+Erotica%5D
Rap God,Eminem,363,896459,7263554,https://www.last.fm/music/Eminem/_/Rap+God
Passin' Me By,The Pharcyde,301,570256,4413241,https://www.last.fm/music/The+Pharcyde/_/Passin%27+Me+By
"Oba, Lá Vem Ela",Jorge Ben Jor,252,323076,2426365,"https://www.last.fm/music/Jorge+Ben+Jor/_/Oba,+L%C3%A1+Vem+Ela"
2002,Anne-Marie,186,557250,4562651,https://www.last.fm/music/Anne-Marie/_/2002
Can't Leave Alone (feat. Avenoir & Maz B),Pino,0,75465,291600,https://www.last.fm/music/Pino/_/Can%27t+Leave+Alone+(feat.+Avenoir+&+Maz+B)
It's Our Love,Thee Sacred Souls,227,400980,2063477,https://www.last.fm/music/Thee+Sacred+Souls/_/It%27s+Our+Love
BOOGIE,BROCKHAMPTON,193,506549,6030725,https://www.last.fm/music/BROCKHAMPTON/_/BOOGIE
What's the Time Where You Are?,Troye Sivan,203,301300,4069563,https://www.last.fm/music/Troye+Sivan/_/What%27s+the+Time+Where+You+Are%3F
Calling U Back,The Marías,199,283847,2165422,https://www.last.fm/music/The+Mar%C3%ADas/_/Calling+U+Back
Obvious,Wet Leg,211,26613,43756,https://www.last.fm/music/Wet+Leg/_/Obvious
What You Know Bout Love,Pop Smoke,160,659388,7719285,https://www.last.fm/music/Pop+Smoke/_/What+You+Know+Bout+Love
"Fine, Great",Modern Baseball,148,323574,4584870,"https://www.last.fm/music/Modern+Baseball/_/Fine,+Great"
Slow Tonight,Tom Misch,192,27310,56685,https://www.last.fm/music/Tom+Misch/_/Slow+Tonight
What if…,j-hope,136,225797,11328004,https://www.last.fm/music/j-hope/_/What+if%E2%80%A6
Girls,aespa,333,359816,7663396,https://www.last.fm/music/aespa/_/Girls
This Feeling Will Pass,Take Care,124,340228,3053727,https://www.last.fm/music/Take+Care/_/This+Feeling+Will+Pass
lil bieber,nettspend,211,32641,165955,https://www.last.fm/music/nettspend/_/lil+bieber
Accendio,IVE,192,197733,4138091,https://www.last.fm/music/IVE/_/Accendio
The Modern Age,The Strokes,224,1121649,9537585,https://www.last.fm/music/The+Strokes/_/The+Modern+Age
Rakata,Arca,151,276144,4841995,https://www.last.fm/music/Arca/_/Rakata
XOXO (Kisses Hugs),6arelyhuman,130,267644,3980200,https://www.last.fm/music/6arelyhuman/_/XOXO+(Kisses+Hugs)
On BS,Drake,261,508674,5491065,https://www.last.fm/music/Drake/_/On+BS
Amanhecer,BK,0,148354,2339920,https://www.last.fm/music/BK/_/Amanhecer
Everything Reminds Me of Her,Elliott Smith,157,527444,4410249,https://www.last.fm/music/Elliott+Smith/_/Everything+Reminds+Me+of+Her
malibU,Rusowsky,215,118446,1086169,https://www.last.fm/music/Rusowsky/_/malibU
Yours,Conan Gray,204,325559,4751364,https://www.last.fm/music/Conan+Gray/_/Yours
Body,Summer Walker,193,324254,3891978,https://www.last.fm/music/Summer+Walker/_/Body
SIN MIEDO,JPEGMAFIA,166,311929,3982984,https://www.last.fm/music/JPEGMAFIA/_/SIN+MIEDO
Mind Games,Sickick,258,231871,2477341,https://www.last.fm/music/Sickick/_/Mind+Games
Ode to Sleep,Twenty One Pilots,322,366390,4520430,https://www.last.fm/music/Twenty+One+Pilots/_/Ode+to+Sleep
Rodeo (Remix),Lah Pat,245,306194,2444769,https://www.last.fm/music/Lah+Pat/_/Rodeo+(Remix)
I Live for You - 2014 Remaster,George Harrison,0,87134,278480,https://www.last.fm/music/George+Harrison/_/I+Live+for+You+-+2014+Remaster
Sticky,FKA twigs,177,243495,2185969,https://www.last.fm/music/FKA+twigs/_/Sticky
Two Slow Dancers,Mitski,239,546031,6865131,https://www.last.fm/music/Mitski/_/Two+Slow+Dancers
"Pushing It Down and Praying - Live from AFAS, Amsterdam",Lizzy McAlpine,0,82480,857383,"https://www.last.fm/music/Lizzy+McAlpine/_/Pushing+It+Down+and+Praying+-+Live+from+AFAS,+Amsterdam"
why am i like this,bbno$,176,29816,142752,https://www.last.fm/music/bbno$/_/why+am+i+like+this
Noticed I Cried,PinkPantheress,0,399525,3638374,https://www.last.fm/music/PinkPantheress/_/Noticed+I+Cried
Missed Connections,Chase Icon,163,67841,749470,https://www.last.fm/music/Chase+Icon/_/Missed+Connections
Moves,Suki Waterhouse,193,468568,4855479,https://www.last.fm/music/Suki+Waterhouse/_/Moves
The Book Of Love,Olivia Rodrigo,248,40785,102433,https://www.last.fm/music/Olivia+Rodrigo/_/The+Book+Of+Love
Vicarious,Tool,426,765957,8431342,https://www.last.fm/music/Tool/_/Vicarious
Come Get Her,Rae Sremmurd,212,551191,3484520,https://www.last.fm/music/Rae+Sremmurd/_/Come+Get+Her
drinks or coffee,Rosé,133,275875,4614983,https://www.last.fm/music/Ros%C3%A9/_/drinks+or+coffee
Northern Sky,Nick Drake,223,589877,3527334,https://www.last.fm/music/Nick+Drake/_/Northern+Sky
Where do we go now?,Gracie Abrams,279,308256,5765219,https://www.last.fm/music/Gracie+Abrams/_/Where+do+we+go+now%3F
State Lines,Novo Amor,208,478338,4490034,https://www.last.fm/music/Novo+Amor/_/State+Lines
Too Close,Sir Chloe,170,477193,4669909,https://www.last.fm/music/Sir+Chloe/_/Too+Close
If You Leave Me Now,Chicago,235,619727,3401895,https://www.last.fm/music/Chicago/_/If+You+Leave+Me+Now
Drop It Like It's Hot,Snoop Dogg,266,1048952,4442644,https://www.last.fm/music/Snoop+Dogg/_/Drop+It+Like+It%27s+Hot
Shy,Reneé Rapp,192,161123,1491370,https://www.last.fm/music/Rene%C3%A9+Rapp/_/Shy
Heaven Sent,Tevomxntana,0,329231,4677079,https://www.last.fm/music/Tevomxntana/_/Heaven+Sent
Twist,Korn,257,630707,5961953,https://www.last.fm/music/Korn/_/Twist
Headfirst for Halos,My Chemical Romance,210,422959,4791257,https://www.last.fm/music/My+Chemical+Romance/_/Headfirst+for+Halos
Into Oblivion,Lamb of God,214,29751,88261,https://www.last.fm/music/Lamb+of+God/_/Into+Oblivion
Feel My Rhythm,Red Velvet,210,379778,7380847,https://www.last.fm/music/Red+Velvet/_/Feel+My+Rhythm
Feeling This,blink-182,173,816111,7883292,https://www.last.fm/music/blink-182/_/Feeling+This
u,Kendrick Lamar,268,777852,7409014,https://www.last.fm/music/Kendrick+Lamar/_/u
Shadowplay - 2007 Remaster,Joy Division,233,460832,2861780,https://www.last.fm/music/Joy+Division/_/Shadowplay+-+2007+Remaster
Kill Everything,fakemink,187,116512,1474785,https://www.last.fm/music/fakemink/_/Kill+Everything
Untitled,Interpol,250,764686,7060448,https://www.last.fm/music/Interpol/_/Untitled
Hollywood's Bleeding,Post Malone,158,535225,6791076,https://www.last.fm/music/Post+Malone/_/Hollywood%27s+Bleeding
Panic - 2011 Remaster,The Smiths,140,532978,4222997,https://www.last.fm/music/The+Smiths/_/Panic+-+2011+Remaster
Never Wanted to Dance,Mindless Self Indulgence,192,418558,4944172,https://www.last.fm/music/Mindless+Self+Indulgence/_/Never+Wanted+to+Dance
Con Calma,Daddy Yankee,194,442455,3048589,https://www.last.fm/music/Daddy+Yankee/_/Con+Calma
"Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Sevdaliza,0,344067,4689916,"https://www.last.fm/music/Sevdaliza/_/Ride+Or+Die,+Pt.+2+(with+Villano+Antillano+&+Tokischa)"
Free Fallin',Tom Petty,257,913993,5367165,https://www.last.fm/music/Tom+Petty/_/Free+Fallin%27
Never Let Me Go,Florence + the Machine,271,785144,7222862,https://www.last.fm/music/Florence+%252B+the+Machine/_/Never+Let+Me+Go
High On Heaven,Nessa Barrett,199,43514,461428,https://www.last.fm/music/Nessa+Barrett/_/High+On+Heaven
Nothings Into Somethings,Drake,0,292320,2347633,https://www.last.fm/music/Drake/_/Nothings+Into+Somethings
TURN UP OR DIE,Jane Remover,281,119844,1461832,https://www.last.fm/music/Jane+Remover/_/TURN+UP+OR+DIE
Just Kitten,fakemink,198,112526,1218263,https://www.last.fm/music/fakemink/_/Just+Kitten
TAKE MY BREATH,XG,207,68031,339536,https://www.last.fm/music/XG/_/TAKE+MY+BREATH
Dam That River (2022 Remaster),Alice in Chains,189,250136,2000333,https://www.last.fm/music/Alice+in+Chains/_/Dam+That+River+(2022+Remaster)
Check,Young Thug,230,332153,3978712,https://www.last.fm/music/Young+Thug/_/Check
FREESTYLE,OsamaSon,111,116256,2006506,https://www.last.fm/music/OsamaSon/_/FREESTYLE
"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,219,466766,4918663,"https://www.last.fm/music/Metro+Boomin/_/Calling+(Spider-Man:+Across+the+Spider-Verse)+(Metro+Boomin+&+Swae+Lee,+NAV,+feat.+A+Boogie+Wit+da+Hoodie)"
White cat,Yves,202,123343,1845235,https://www.last.fm/music/Yves/_/White+cat
Sunday (feat. Frank Ocean),Earl Sweatshirt,205,525095,5277516,https://www.last.fm/music/Earl+Sweatshirt/_/Sunday+(feat.+Frank+Ocean)
The Joker,Steve Miller Band,265,915280,5581972,https://www.last.fm/music/Steve+Miller+Band/_/The+Joker
Pink Dolphin Sunset (feat. Tee),Tory Lanez,212,272899,3086406,https://www.last.fm/music/Tory+Lanez/_/Pink+Dolphin+Sunset+(feat.+Tee)
bedrott,duskydemise,0,26154,214346,https://www.last.fm/music/duskydemise/_/bedrott
Trillium (feat. Sara),S3RL,193,42438,329108,https://www.last.fm/music/S3RL/_/Trillium+(feat.+Sara)
On My Way,Alan Walker,193,413318,2886959,https://www.last.fm/music/Alan+Walker/_/On+My+Way
Endless,Gunna,126,133756,653024,https://www.last.fm/music/Gunna/_/Endless
The Logical Song - Remastered 2010,Supertramp,0,432150,3124591,https://www.last.fm/music/Supertramp/_/The+Logical+Song+-+Remastered+2010
Slide Away - Remastered,Oasis,392,244756,2205064,https://www.last.fm/music/Oasis/_/Slide+Away+-+Remastered
Sad Beautiful Tragic (Taylor's Version),Taylor Swift,284,485996,7415429,https://www.last.fm/music/Taylor+Swift/_/Sad+Beautiful+Tragic+(Taylor%27s+Version)
Nothing Can Come Between Us,Sade,258,437741,2148471,https://www.last.fm/music/Sade/_/Nothing+Can+Come+Between+Us
Gap Tooth Smile,Djo,178,100745,827316,https://www.last.fm/music/Djo/_/Gap+Tooth+Smile
Lithium,Evanescence,224,700427,6186654,https://www.last.fm/music/Evanescence/_/Lithium
The Thrill of Loneliness,Hana Stretton,175,255297,2368732,https://www.last.fm/music/Hana+Stretton/_/The+Thrill+of+Loneliness
SugarCrash!,ElyOtto,0,385233,3310066,https://www.last.fm/music/ElyOtto/_/SugarCrash%21
Sessions,Sharkey,0,206956,2719421,https://www.last.fm/music/Sharkey/_/Sessions
7 Weeks & 3 Days,yungatita,0,354281,3691698,https://www.last.fm/music/yungatita/_/7+Weeks+&+3+Days
Turn It Off,Paramore,259,562305,5973511,https://www.last.fm/music/Paramore/_/Turn+It+Off
Accordion,Madvillain,116,829899,9144450,https://www.last.fm/music/Madvillain/_/Accordion
"Love U, Hate U",2AM,192,52263,249830,"https://www.last.fm/music/2AM/_/Love+U,+Hate+U"
モニタリング,DECO*27,176,111255,2501373,https://www.last.fm/music/DECO%2A27/_/%E3%83%A2%E3%83%8B%E3%82%BF%E3%83%AA%E3%83%B3%E3%82%B0
The National Anthem,Radiohead,321,1302486,10867844,https://www.last.fm/music/Radiohead/_/The+National+Anthem
Just Be Competent,r u s s e l b u c k,156,99465,1567630,https://www.last.fm/music/r+u+s+s+e+l+b+u+c+k/_/Just+Be+Competent
Shake It To The Max (FLY) - Remix,Moliy,0,319241,2185386,https://www.last.fm/music/Moliy/_/Shake+It+To+The+Max+(FLY)+-+Remix
Runnin',The Pharcyde,252,519245,3593747,https://www.last.fm/music/The+Pharcyde/_/Runnin%27
Flagpole Sitta,Harvey Danger,217,470669,3878553,https://www.last.fm/music/Harvey+Danger/_/Flagpole+Sitta
Seek & Destroy - Remastered,Metallica,414,311856,2669989,https://www.last.fm/music/Metallica/_/Seek+&+Destroy+-+Remastered
Shake It Off (Taylor's Version),Taylor Swift,219,590026,6504396,https://www.last.fm/music/Taylor+Swift/_/Shake+It+Off+(Taylor%27s+Version)
I Lived,OneRepublic,234,531935,3984752,https://www.last.fm/music/OneRepublic/_/I+Lived
Ride,Jessie Ware,279,36434,155174,https://www.last.fm/music/Jessie+Ware/_/Ride
Insane in the Brain,Cypress Hill,212,979130,6047761,https://www.last.fm/music/Cypress+Hill/_/Insane+in+the+Brain
Root,Deftones,220,464625,3234594,https://www.last.fm/music/Deftones/_/Root
borderline (feat. Missy Elliott),Ariana Grande,177,379372,4107807,https://www.last.fm/music/Ariana+Grande/_/borderline+(feat.+Missy+Elliott)
Tell Me Why,Gotts Street Park,0,313985,1402401,https://www.last.fm/music/Gotts+Street+Park/_/Tell+Me+Why
Aguacero,Bad Bunny,210,271361,2911869,https://www.last.fm/music/Bad+Bunny/_/Aguacero
tejano blue,Cigarettes After Sex,234,383417,4127160,https://www.last.fm/music/Cigarettes+After+Sex/_/tejano+blue
Flash,Cigarettes After Sex,274,410165,3992449,https://www.last.fm/music/Cigarettes+After+Sex/_/Flash
Control,Halsey,214,504874,4162135,https://www.last.fm/music/Halsey/_/Control
"She’s Gone, Dance On",Disclosure,226,257792,1638712,"https://www.last.fm/music/Disclosure/_/She%E2%80%99s+Gone,+Dance+On"
I Want Your Video,Djo,128,208656,1703182,https://www.last.fm/music/Djo/_/I+Want+Your+Video
"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",Pyotr Ilyich Tchaikovsky,166,408944,2059360,"https://www.last.fm/music/Pyotr+Ilyich+Tchaikovsky/_/Tchaikovsky:+Swan+Lake,+Op.+20,+Act+2:+No.+10,+Scene.+Moderato"
Pure Water (with Migos),Mustard,0,430058,3770136,https://www.last.fm/music/Mustard/_/Pure+Water+(with+Migos)
Stab The Voice,Snow Strippers,181,121598,799706,https://www.last.fm/music/Snow+Strippers/_/Stab+The+Voice
Sugar for the Pill,Slowdive,270,571416,5191881,https://www.last.fm/music/Slowdive/_/Sugar+for+the+Pill
Intergalactic Janet,Ley Soul,160,367966,2185384,https://www.last.fm/music/Ley+Soul/_/Intergalactic+Janet
Moonlit Floor (Kiss Me),Lisa,155,312235,4915119,https://www.last.fm/music/Lisa/_/Moonlit+Floor+(Kiss+Me)
140503 at Dawn,Agust D,84,173784,5810607,https://www.last.fm/music/Agust+D/_/140503+at+Dawn
Snap Back,Twenty One Pilots,210,166010,3054170,https://www.last.fm/music/Twenty+One+Pilots/_/Snap+Back
Santo,Marina Sena,212,132592,1986546,https://www.last.fm/music/Marina+Sena/_/Santo
Little Sister,Queens of the Stone Age,174,1033834,8658092,https://www.last.fm/music/Queens+of+the+Stone+Age/_/Little+Sister
My Oh My (feat. DaBaby),Camila Cabello,171,592059,5960155,https://www.last.fm/music/Camila+Cabello/_/My+Oh+My+(feat.+DaBaby)
Work Bitch,Britney Spears,248,508549,5814547,https://www.last.fm/music/Britney+Spears/_/Work+Bitch
Makes Me Wonder,Maroon 5,212,908781,6847981,https://www.last.fm/music/Maroon+5/_/Makes+Me+Wonder
Burning Blue,Mariah the Scientist,205,154403,1721168,https://www.last.fm/music/Mariah+the+Scientist/_/Burning+Blue
Black&Blue,Vince Staples,198,232852,2045811,https://www.last.fm/music/Vince+Staples/_/Black&Blue
iSpy (feat. Lil Yachty),KYLE,252,521972,3723407,https://www.last.fm/music/KYLE/_/iSpy+(feat.+Lil+Yachty)
Rover,Kai,174,398319,7037162,https://www.last.fm/music/Kai/_/Rover
agenda,Che,99,206729,2290896,https://www.last.fm/music/Che/_/agenda
Lateralus,Tool,564,655970,6586972,https://www.last.fm/music/Tool/_/Lateralus
FUKOUNA GIRL,STOMACH BOOK,233,103250,2275364,https://www.last.fm/music/STOMACH+BOOK/_/FUKOUNA+GIRL
The Grinch,Trippie Redd,91,535779,7121589,https://www.last.fm/music/Trippie+Redd/_/The+Grinch
You Deserve This,Men I Trust,189,299576,1879113,https://www.last.fm/music/Men+I+Trust/_/You+Deserve+This
In My Head,Bedroom,354,525881,5468840,https://www.last.fm/music/Bedroom/_/In+My+Head
How You Get the Girl (Taylor's Version),Taylor Swift,247,474440,5686612,https://www.last.fm/music/Taylor+Swift/_/How+You+Get+the+Girl+(Taylor%27s+Version)
Take Me Away (feat. Syd),Daniel Caesar,226,356386,3263400,https://www.last.fm/music/Daniel+Caesar/_/Take+Me+Away+(feat.+Syd)
Lone Digger,Caravan Palace,229,400809,4141725,https://www.last.fm/music/Caravan+Palace/_/Lone+Digger
Push,Matchbox Twenty,238,697209,4068103,https://www.last.fm/music/Matchbox+Twenty/_/Push
Only Love Can Hurt Like This,Paloma Faith,234,596726,5525581,https://www.last.fm/music/Paloma+Faith/_/Only+Love+Can+Hurt+Like+This
Skin,Mac Miller,287,290066,2160808,https://www.last.fm/music/Mac+Miller/_/Skin
PERSIAN RUGS,PARTYNEXTDOOR,174,316649,3474706,https://www.last.fm/music/PARTYNEXTDOOR/_/PERSIAN+RUGS
Secrets from a Girl (Who's Seen It All),Lorde,218,393151,4877794,https://www.last.fm/music/Lorde/_/Secrets+from+a+Girl+(Who%27s+Seen+It+All)
Song 2,Blur,104,1976694,14348998,https://www.last.fm/music/Blur/_/Song+2
Secret Love Song (feat. Jason Derulo),Little Mix,249,331237,2546681,https://www.last.fm/music/Little+Mix/_/Secret+Love+Song+(feat.+Jason+Derulo)
Stay,Post Malone,204,542369,7154560,https://www.last.fm/music/Post+Malone/_/Stay
Seven Days in Sunny June,Jamiroquai,241,538863,3593068,https://www.last.fm/music/Jamiroquai/_/Seven+Days+in+Sunny+June
I Don't Want to Know - 2004 Remaster,Fleetwood Mac,195,425190,2427243,https://www.last.fm/music/Fleetwood+Mac/_/I+Don%27t+Want+to+Know+-+2004+Remaster
You and Me,Lifehouse,194,864651,7018863,https://www.last.fm/music/Lifehouse/_/You+and+Me
Beware,Big Sean,236,482923,4152401,https://www.last.fm/music/Big+Sean/_/Beware
Tell Ur Girlfriend,Lay Bankz,124,485381,4702079,https://www.last.fm/music/Lay+Bankz/_/Tell+Ur+Girlfriend
Diamonds From Sierra Leone - remix,Kanye West,0,368311,3908805,https://www.last.fm/music/Kanye+West/_/Diamonds+From+Sierra+Leone+-+remix
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),Beyoncé,260,540252,5873828,https://www.last.fm/music/Beyonc%C3%A9/_/AMERICA+HAS+A+PROBLEM+(feat.+Kendrick+Lamar)
Breakfast In America - Remastered 2010,Supertramp,0,163204,620514,https://www.last.fm/music/Supertramp/_/Breakfast+In+America+-+Remastered+2010
Treacherous (Taylor's Version),Taylor Swift,242,511493,8352053,https://www.last.fm/music/Taylor+Swift/_/Treacherous+(Taylor%27s+Version)
Alone Again (Naturally),Gilbert O'Sullivan,219,488118,3688779,https://www.last.fm/music/Gilbert+O%27Sullivan/_/Alone+Again+(Naturally)
Chic 'N' Stu,System of a Down,143,612240,4857176,https://www.last.fm/music/System+of+a+Down/_/Chic+%27N%27+Stu
Hey Mama,Kanye West,261,697156,6840099,https://www.last.fm/music/Kanye+West/_/Hey+Mama
Spotlight,Marshmello,177,415287,5022000,https://www.last.fm/music/Marshmello/_/Spotlight
The Girl From Ipanema,Stan Getz,220,674880,3808341,https://www.last.fm/music/Stan+Getz/_/The+Girl+From+Ipanema
ATTITUDE,aespa,185,33022,213066,https://www.last.fm/music/aespa/_/ATTITUDE
Northern Attitude (with Hozier),Noah Kahan,267,346851,4023697,https://www.last.fm/music/Noah+Kahan/_/Northern+Attitude+(with+Hozier)
Sugar Water Cyanide,Rebecca Black,174,153959,1686593,https://www.last.fm/music/Rebecca+Black/_/Sugar+Water+Cyanide
Get It Up,Mindless Self Indulgence,155,278242,3566695,https://www.last.fm/music/Mindless+Self+Indulgence/_/Get+It+Up
Momma,Kendrick Lamar,283,681912,5310858,https://www.last.fm/music/Kendrick+Lamar/_/Momma
How's It Going To Be,Third Eye Blind,224,503045,3337960,https://www.last.fm/music/Third+Eye+Blind/_/How%27s+It+Going+To+Be
I Fall in Love Too Easily,Chet Baker,200,649465,4083298,https://www.last.fm/music/Chet+Baker/_/I+Fall+in+Love+Too+Easily
Burning Love,Elvis Presley,170,739498,4263381,https://www.last.fm/music/Elvis+Presley/_/Burning+Love
Amygdala,Ecco2K,130,273461,5694170,https://www.last.fm/music/Ecco2K/_/Amygdala
Live for You,Thee Sacred Souls,210,223125,801643,https://www.last.fm/music/Thee+Sacred+Souls/_/Live+for+You
ATM (JIHYO),TWICE,0,80598,1014451,https://www.last.fm/music/TWICE/_/ATM+(JIHYO)
SMOKE IT OFF!,Lumi Athena,118,358250,4322497,https://www.last.fm/music/Lumi+Athena/_/SMOKE+IT+OFF%21
The Sign,Ace of Base,189,653367,3686748,https://www.last.fm/music/Ace+of+Base/_/The+Sign
Conversations,Juice WRLD,181,397017,6002940,https://www.last.fm/music/Juice+WRLD/_/Conversations
Break,Three Days Grace,0,643847,4938535,https://www.last.fm/music/Three+Days+Grace/_/Break
Check the Rhime,A Tribe Called Quest,217,713898,4903105,https://www.last.fm/music/A+Tribe+Called+Quest/_/Check+the+Rhime
walk away as the door slams,Lil Peep,160,284701,4308331,https://www.last.fm/music/Lil+Peep/_/walk+away+as+the+door+slams
Message Man,Twenty One Pilots,207,394947,4198020,https://www.last.fm/music/Twenty+One+Pilots/_/Message+Man
Benz Truck (гелик),Lil Peep,160,443840,6678971,https://www.last.fm/music/Lil+Peep/_/Benz+Truck+(%D0%B3%D0%B5%D0%BB%D0%B8%D0%BA)
Into The New World,Girls' Generation,265,264197,3169864,https://www.last.fm/music/Girls%27+Generation/_/Into+The+New+World
しかばねの踊り,Kikuo,0,285066,2468684,https://www.last.fm/music/Kikuo/_/%E3%81%97%E3%81%8B%E3%81%B0%E3%81%AD%E3%81%AE%E8%B8%8A%E3%82%8A
